Generation,Candidate,Fitness
1,"8,1,1,1,1,1,2,1,1,1,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,4,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,5,3,1,2,1,1,1,2,2,2","0.779,93.96484375"
1,"8,2,2,2,1,1,2,2,3,2,1,2,2,2,2,3,2,2,3,2,1,1,2,1,1,2,2,3,2,2,2,2,1,1,2,1,2,2,2,3,3,2,2,1,2,2,2,1,1,2,2,4,2,2,2,1,2,3,2,2,2,2,2,2,2,2,1,2,2,1,2,4,2,1,2,1,2,2,2,2,3,5,3,2,2,2,2,1,1,1,5,2,2,2,1,1,1,1,2,1,2,2,2,2,5,2,2,2,2,2,2","0.28800000000000003,150.22265625"
1,"4,1,2,1,1,2,2,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,2,2,2,5,6,2,1,3,1,2,1,1,2,2,3,1,3,4,2,2,1,1,3,2,2,4,1,1,8,2,1,3,1,1,2,3,1,1,1,3,2,1,4,2,6,1,4,1,1,2,1,3,1,4,3,2,2,1,1,2,1,1,1,2,2,2,1,1,1,1,1,2,3,1,2,1,1,2,2,2,4,2,7,8,5,6,4,3,8","0.30679999999999996,148.9541015625"
1,"8,4,1,2,2,1,1,2,1,1,1,3,2,1,2,3,5,2,2,1,4,1,1,2,1,1,1,2,1,1,1,3,6,4,1,3,1,2,1,3,1,3,1,2,2,2,1,2,1,1,2,1,2,3,1,1,1,4,1,1,1,1,4,1,1,2,2,1,3,2,2,1,1,1,2,1,1,2,2,5,1,3,1,1,1,1,1,1,2,2,2,2,1,1,1,1,3,1,1,1,1,6,1,5,6,4,4,3,6,1,6","0.392,138.2978515625"
1,"3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2","0.8992,78.6328125"
1,"7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5","0.036800000000000055,464.892578125"
1,"6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3","0.038000000000000034,462.919921875"
1,"6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3","0.8988,79.619140625"
1,"7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4","0.03839999999999999,310.5859375"
1,"5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3","0.04079999999999995,309.599609375"
1,"6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4","0.05520000000000003,157.265625"
1,"5,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,5,1,3,1,1,1,1,4,1,1,3,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,3,2,2,1,1,1,1,1,1,2,1,1,3,2,1,1,1,1,2,1,2,1,2,2,1,1,1,1,3,1,1,2,2,3,6,1,1,2,1,1,2,1,2,1,2,2,1,1,1,5,1,1,1,4,1,3,1,4,5,3,2,1,1","0.6132,118.9892578125"
1,"5,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,6,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,5,1,1,1,1,1,1","0.8366,94.1396484375"
1,"4,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,4,4,3,2,2,2,2,2","0.8926000000000001,88.1279296875"
1,"4,2,1,1,1,1,1,1,2,1,1,1,1,1,4,2,1,1,1,1,1,1,3,1,1,1,2,1,4,4,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,3,2,1,1,1,2,2,1,2,1,1,1,1,2,4,1,1,4,1,3,1,6,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,2,1,2,1,4,3,3,3,1,5,1,4,4,4","0.614,115.8466796875"
1,"5,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,5,2,1,2,1,1,1,1,1,1,1,1,1,4,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,3,1,1,1,2,1,3,1,1,1,1,2,1,1,4,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,3,1,3,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,4,5,1,1,1,1,1,3,1,5","0.8076,106.5263671875"
1,"4,2,2,4,1,1,2,3,2,1,2,1,3,1,1,2,2,1,1,3,2,2,1,2,2,1,2,1,1,1,1,3,2,5,2,3,2,1,8,1,1,2,1,2,1,1,1,2,1,2,1,3,3,3,2,1,1,1,2,2,1,3,1,1,3,1,1,1,1,2,1,2,3,2,2,1,1,3,4,4,3,3,1,1,2,1,1,2,1,1,4,2,1,2,1,2,1,3,5,1,1,3,3,7,2,3,6,1,2,6,5","0.4124,147.869140625"
1,"5,6,1,1,1,1,1,2,3,6,1,2,1,1,2,1,2,1,4,1,2,2,2,1,1,1,4,2,2,2,1,1,1,1,2,1,1,1,2,2,3,2,1,2,2,2,1,2,4,1,2,2,2,1,1,3,2,3,1,1,3,2,1,1,2,1,1,2,1,3,1,2,2,1,3,4,1,3,1,2,2,2,1,1,1,3,3,2,1,1,1,2,1,3,2,3,2,1,5,2,2,2,2,4,1,2,3,1,3,1,2","0.46020000000000005,144.6591796875"
1,"8,1,4,1,1,4,1,2,2,1,1,2,1,2,1,5,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,3,2,1,3,2,1,1,1,3,1,1,1,1,2,1,3,2,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,3,1,2,1,1,2,1,1,2,1,1,1,2,1,1,4,1,1,1,1,2,2,1,1,1,1,1,1,2,1,2,3,2,1,2,1,2","0.641,112.833984375"
1,"4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,5,1,1,1,1,1,1,1,2,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,3,1,1,1,2,2,2,1,1,2,2,2,1,2,2,3","0.8222,96.833984375"
1,"4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6","0.10240000000000005,159.23828125"
1,"5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6","0.03739999999999999,542.5390625"
1,"5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6","0.03839999999999999,465.87890625"
1,"5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6","0.038799999999999946,389.21875"
1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3","0.8992,79.619140625"
1,"5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2","0.914,78.6328125"
1,"7,2,1,1,2,1,2,1,1,3,1,1,1,1,2,1,1,1,1,2,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,4,1,1,3,4,5,1,1,1,1,5,1,1,3,1,1,1,1,1,2,4,5,3,1,1,1,1,1,1,1,2,1,2,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,1,1,2,2,1,2","0.6794,115.900390625"
1,"6,2,1,4,1,3,1,1,1,1,2,1,1,1,1,3,1,1,2,1,1,1,1,5,2,1,2,2,3,1,1,1,1,1,1,2,1,1,4,1,1,1,1,2,2,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,1,3,1,1,1,2,1,1,1,1,1,2,2,3,1,1,5,1,2,2,3,2,1,1,4,1,3,1,1,5,1,1,1,1,1,1,1,1,1,1,1,5,1,2,1,2,5,2,3","0.6194,121.091796875"
1,"6,2,1,2,3,3,2,3,2,6,3,3,2,3,2,1,3,1,1,3,7,1,3,3,3,8,3,1,3,3,3,7,3,3,3,1,3,2,3,3,1,2,3,3,1,3,4,4,3,4,7,3,3,1,3,3,3,3,3,3,3,2,1,3,2,4,4,3,3,3,4,3,3,3,3,3,3,3,1,3,3,1,3,5,3,3,5,2,3,3,3,1,2,3,3,3,3,2,4,3,3,4,4,7,6,8,6,7,6,2,6","0.05620000000000003,227.837890625"
1,"8,3,4,4,6,4,3,2,4,4,4,2,1,4,4,4,4,2,4,4,4,1,4,2,4,2,4,6,4,4,6,4,4,8,2,4,4,4,2,4,7,4,3,4,4,4,4,2,4,4,4,5,4,4,4,3,3,4,1,4,5,4,3,4,5,4,5,4,4,4,6,4,7,4,4,4,6,4,5,2,4,4,4,4,6,6,1,5,4,4,6,5,4,4,4,5,4,4,4,7,4,3,3,3,3,3,3,2,2,3,3","0.04600000000000004,310.1689453125"
1,"3,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,2,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,3,1,1,3,1,1,1,1,2,5,1,1,1,1,1,2,2,1,1,1,4,2,4,1,2,4,2,2,5","0.8956,100.021484375"
1,"5,2,2,1,2,1,2,1,1,5,2,2,3,1,1,1,3,5,1,2,1,1,1,2,3,1,2,1,3,1,2,1,1,3,2,2,2,2,1,2,2,2,1,5,2,1,1,1,2,2,2,3,6,2,1,1,5,1,2,1,2,2,3,1,1,2,1,5,1,2,1,2,1,2,2,2,1,1,3,3,1,2,1,3,7,1,2,3,2,2,2,2,1,2,2,1,2,2,1,2,1,1,3,1,5,7,4,1,1,3,5","0.4948,152.544921875"
1,"6,2,1,1,3,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,5,1,1,1,1,2,1,1,1,2,3,1,4,1,1,1,1,1,1,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,5,1,1,1,3,1,1,2,1,2,2,1,2,2,2,1,2","0.8124,106.701171875"
1,"4,3,1,1,1,1,1,1,1,1,2,1,2,1,2,1,5,2,1,2,1,1,1,3,1,1,4,3,2,1,1,1,1,1,1,6,1,4,1,1,1,6,1,1,1,1,1,1,1,1,1,2,2,3,1,1,1,1,1,1,1,1,1,4,1,2,1,1,1,1,1,2,1,1,2,1,3,2,3,1,2,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,2,2,3,2,4,1,1,2,2","0.6468,118.49609375"
1,"5,1,5,1,1,1,2,1,1,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,5,1,1,1,1,4,1,1,4,2,1,6,1,1,1,3,1,1,2,1,2,2,1,1,2,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1","0.8089999999999999,107.83984375"
1,"5,7,6,6,4,5,4,3,5,7,4,6,4,6,5,5,5,4,5,5,7,7,6,5,5,8,4,6,5,4,5,3,4,5,7,5,6,5,5,4,3,5,6,3,2,5,4,4,3,5,2,6,1,7,3,4,3,4,5,4,3,5,4,4,5,6,4,5,6,4,7,3,4,5,5,4,8,4,4,5,6,5,3,3,3,3,5,7,3,4,4,3,5,4,3,2,2,7,3,5,4,5,6,4,8,4,6,7,3,3,5","0.03920000000000001,357.6669921875"
1,"3,2,1,1,3,2,2,1,1,1,2,3,2,1,2,2,2,1,2,2,3,3,2,1,3,1,2,2,1,2,4,2,3,1,2,1,1,2,3,2,3,1,1,3,4,2,1,2,1,4,1,1,4,2,1,2,1,1,4,3,1,2,1,1,2,3,1,1,1,2,1,1,2,2,3,2,2,1,1,5,1,1,1,1,1,2,1,4,1,1,5,4,2,1,1,1,1,1,2,1,2,1,4,6,2,6,6,2,5,4,2","0.616,146.3359375"
1,"6,2,2,2,4,1,2,2,2,1,2,2,4,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,3,1,2,2,2,2,2,2,4,2,2,2,4,1,2,2,3,2,2,3,2,1,2,2,2,4,2,2,3,2,6,1,2,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,2,5,2,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,1,1,2,1,2,1,2,1,1,2,2,3","0.47619999999999996,154.9970703125"
1,"5,1,1,3,1,1,1,1,1,1,2,2,1,1,1,1,1,1,4,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,1,1,1,1,1,2,1,1,1,1,5,1,1,1,1,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1","0.8788,103.8095703125"
1,"6,2,3,2,3,2,2,2,1,1,2,3,2,1,1,2,2,4,1,2,3,2,1,2,4,1,1,1,1,2,1,2,1,2,3,2,3,1,2,1,1,1,3,1,1,1,2,1,4,6,2,3,1,2,1,2,3,2,1,3,1,1,2,1,4,2,1,2,2,3,1,1,2,6,1,2,3,6,5,1,2,1,1,2,1,1,6,2,2,2,2,2,2,2,2,2,2,2,1,1,1,7,6,3,3,6,6,2,2,7,5","0.13539999999999996,158.72265625"
1,"5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3","0.041200000000000014,386.259765625"
1,"6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5","0.9034,81.591796875"
1,"4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4","0.07840000000000003,233.92578125"
1,"3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2","0.532,155.29296875"
1,"5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4","0.9066,80.60546875"
1,"4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5","0.07540000000000002,311.572265625"
1,"5,5,5,5,5,4,4,4,4,6,5,5,5,4,5,6,6,5,6,7,5,4,3,5,3,3,6,4,3,5,4,4,4,1,4,4,4,8,8,4,1,6,6,4,4,5,4,5,3,3,3,3,1,7,5,4,5,4,4,4,4,4,6,5,3,7,7,3,3,4,3,5,5,1,3,4,4,3,5,5,2,5,4,8,5,6,5,6,8,4,4,6,5,5,1,4,4,5,2,4,4,5,6,3,3,4,5,3,4,4,3","0.04620000000000002,344.31640625"
1,"3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1","0.8992,88.4775390625"
1,"6,3,3,3,4,1,3,3,3,3,3,2,2,3,4,1,3,1,3,5,5,3,4,4,3,3,3,3,3,4,4,3,4,3,3,1,3,4,4,3,3,3,3,3,3,3,3,3,3,3,2,3,1,3,1,3,3,5,3,3,1,1,2,3,5,5,1,1,3,3,3,4,4,3,3,3,2,3,3,3,3,3,3,5,1,3,5,3,3,3,1,3,3,3,3,3,1,5,3,3,1,5,5,5,4,5,5,4,6,1,4","0.12539999999999996,229.720703125"
1,"7,1,4,1,5,4,2,2,1,4,3,5,5,4,1,4,3,5,1,3,3,1,1,1,6,2,3,3,1,2,1,4,1,1,1,1,4,5,1,4,1,2,3,4,1,5,2,2,4,4,4,2,4,1,1,4,7,1,2,4,1,2,3,2,3,4,4,7,3,3,2,4,1,1,1,5,2,1,3,4,3,4,6,1,5,1,3,2,5,1,1,2,3,1,3,2,2,5,1,1,2,4,7,5,4,3,5,4,5,4,3","0.14500000000000002,212.85546875"
1,"6,2,2,3,5,1,4,1,2,2,2,1,1,2,2,2,2,2,3,2,1,5,2,1,2,2,2,2,2,2,1,3,2,1,4,1,1,1,2,3,6,2,2,2,3,1,2,1,2,5,2,2,2,2,2,2,2,1,2,3,2,5,1,1,2,1,2,1,1,2,1,1,2,2,2,2,1,2,2,4,1,1,2,4,1,2,2,2,2,4,2,2,2,2,1,2,1,1,2,2,2,2,7,2,3,1,5,1,4,2,1","0.402,159.1484375"
1,"5,2,3,2,2,1,1,3,4,1,3,2,2,6,1,3,2,1,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,4,2,2,2,2,2,3,1,1,2,2,1,1,1,1,2,2,2,1,3,3,2,1,2,2,2,2,2,2,1,2,2,4,2,1,2,4,2,2,3,2,2,2,3,3,4,2,2,2,2,2,2,2,2,1,2,2,2,1,2,3,4,2,6,5,3,6,7,6,2,5,1,7,3,6","0.21399999999999997,168.58984375"
1,"3,1,1,3,1,2,1,2,1,1,1,1,3,7,1,2,2,2,2,1,2,1,1,1,2,4,2,1,1,2,4,1,1,4,2,2,1,2,1,2,2,1,4,1,1,4,1,2,3,3,5,1,1,2,3,2,1,2,1,3,1,1,2,1,1,1,2,3,1,6,2,1,3,2,1,4,1,1,1,1,2,1,1,1,1,3,1,1,2,1,2,5,1,2,2,3,2,1,1,1,1,2,1,1,2,4,3,2,3,1,2","0.7605999999999999,144.6591796875"
1,"5,3,6,5,5,1,2,4,4,6,3,3,7,5,4,3,3,5,4,4,2,3,5,5,3,5,6,3,3,4,4,1,7,7,7,4,4,4,5,3,3,5,6,3,1,5,4,5,5,3,6,2,3,8,1,5,5,5,3,6,4,4,5,5,6,3,5,3,4,4,2,2,4,4,5,3,5,2,3,4,1,8,5,3,3,5,4,4,3,5,6,5,6,8,1,3,3,5,6,6,3,5,5,4,5,6,8,5,5,4,5","0.062000000000000055,324.03515625"
1,"4,1,1,1,1,3,1,1,1,1,1,1,4,1,1,1,1,1,1,2,3,1,1,1,2,1,5,2,1,1,1,1,1,1,1,2,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,3,1,1,4,1,1,1,1,1,3,1,1,1,1,1,1,1,3,1,1,1,1,2,1,3,1,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,3","0.8322,107.2705078125"
1,"4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,2,1,2,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,4,2,1,1,2,1,1,1,1,1,3,1","0.8962,100.9404296875"
1,"3,2,2,3,1,1,1,3,2,1,2,1,2,1,2,1,5,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,3,1,1,1,1,3,2,1,1,3,1,2,1,2,2,1,1,1,3,1,1,3,1,1,2,1,1,4,3,1,1,2,1,3,2,1,2,1,2,1,2,1,1,2,2,2,1,1,3,1,3,1,1,1,6,2,3,1,3,2,2,2,2,1,1,3,4,2,2,2,2,5,2,1,4","0.7852,129.9189453125"
1,"7,2,5,3,2,4,3,1,2,4,1,1,1,1,1,1,2,2,2,1,1,1,4,1,1,2,1,3,1,1,3,3,2,1,1,5,2,2,1,1,3,3,2,1,3,1,4,3,1,3,1,2,1,1,2,2,1,4,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,2,5,5,1,2,2,3,2,1,3,2,1,8,3,3,2,5,2,4,1,6,2,2,2,6,6,7,6,2,3,5,6,3,4","0.27180000000000004,161.8876953125"
